row_id,gmaps_dist,gmaps_duration
37312,8772.0,1323.0
37313,6733.0,1137.0
37314,2112.0,569.0
37315,897.0,221.0
37316,1719.0,498.0
37317,28757.0,1962.0
37318,3689.0,474.0
37319,5136.0,1027.0
37320,4671.0,784.0
37321,8285.0,1269.0
37322,3997.0,533.0
37323,4107.0,377.0
37324,1978.0,476.0
37325,1272.0,421.0
37326,2205.0,685.0
37327,3135.0,784.0
37328,3978.0,1044.0
37329,2721.0,654.0
37330,632.0,197.0
37331,2171.0,723.0
37332,7305.0,1384.0
37333,1148.0,258.0
37334,1724.0,516.0
37336,3408.0,920.0
37337,3263.0,891.0
37338,1487.0,406.0
37339,2281.0,670.0
37340,6569.0,1147.0
37341,2054.0,375.0
37342,3630.0,871.0
37343,1759.0,560.0
37344,3274.0,953.0
37345,1187.0,353.0
37346,2439.0,657.0
37347,1045.0,329.0
37348,2193.0,363.0
37349,3023.0,370.0
37350,1374.0,488.0
37351,1179.0,321.0
37352,1627.0,374.0
37353,4539.0,1157.0
37354,3318.0,284.0
37355,1736.0,482.0
37356,2538.0,568.0
37357,1069.0,188.0
37358,3711.0,801.0
37359,6392.0,1245.0
37360,12576.0,1642.0
37361,1934.0,618.0
37362,4306.0,1028.0
37363,1294.0,374.0
37364,899.0,238.0
37365,1729.0,481.0
37366,13845.0,1212.0
37367,1241.0,374.0
37368,8210.0,1087.0
37369,1248.0,337.0
37370,2066.0,616.0
37371,1783.0,414.0
37372,2070.0,452.0
37373,1670.0,309.0
37374,2880.0,729.0
37375,8509.0,895.0
37376,8356.0,968.0
37377,2511.0,552.0
37378,4946.0,1280.0
37379,843.0,290.0
37380,1331.0,415.0
37381,1695.0,414.0
37382,5933.0,970.0
37383,2034.0,625.0
37384,3788.0,983.0
37385,1451.0,396.0
37386,1295.0,348.0
37387,1178.0,414.0
37388,1040.0,361.0
37389,3447.0,725.0
37390,17117.0,1842.0
37391,2190.0,550.0
37392,1852.0,481.0
37393,2468.0,532.0
37394,3653.0,887.0
37395,1009.0,252.0
37396,3324.0,807.0
37397,3394.0,975.0
37398,1603.0,370.0
37399,3608.0,991.0
37400,13365.0,852.0
37401,21927.0,1097.0
37402,3005.0,865.0
37403,2993.0,651.0
37404,27809.0,1973.0
37405,848.0,208.0
37406,18701.0,1407.0
37407,2218.0,648.0
37408,16198.0,1705.0
37409,2687.0,567.0
37410,3579.0,787.0
37411,1970.0,510.0
37412,3443.0,816.0
37413,1327.0,465.0
37414,20912.0,943.0
37415,7939.0,1166.0
37416,4535.0,1240.0
37417,1247.0,294.0
37418,18480.0,1262.0
37419,6225.0,1162.0
37420,1776.0,515.0
37421,1462.0,339.0
37422,2148.0,590.0
37423,17281.0,1279.0
37424,2058.0,594.0
37425,6115.0,905.0
37426,1036.0,237.0
37427,2696.0,506.0
37428,3222.0,590.0
37429,9955.0,1069.0
37430,1675.0,414.0
37431,15839.0,1603.0
37432,4806.0,1337.0
37433,3688.0,1053.0
37434,3535.0,593.0
37435,3974.0,913.0
37436,5705.0,1118.0
37437,1293.0,240.0
37438,2174.0,639.0
37439,14356.0,1236.0
37440,12685.0,1508.0
37441,2672.0,671.0
37442,2384.0,807.0
37443,3425.0,795.0
37444,1470.0,540.0
37445,2453.0,592.0
37446,2012.0,632.0
37447,14384.0,1513.0
37448,1830.0,507.0
37449,3293.0,756.0
37450,3796.0,1159.0
37451,1726.0,569.0
37452,2570.0,566.0
37453,5383.0,1328.0
37454,1316.0,273.0
37455,962.0,287.0
37456,1562.0,359.0
37457,2502.0,465.0
37458,4285.0,756.0
37459,2782.0,590.0
37460,1955.0,470.0
37461,7849.0,1335.0
37462,849.0,295.0
37463,611.0,157.0
37464,3291.0,776.0
37465,181.0,28.0
37466,3901.0,656.0
37467,21883.0,1137.0
37468,3986.0,906.0
37469,15695.0,1542.0
37470,1695.0,435.0
37471,19924.0,984.0
37472,2417.0,799.0
37473,10412.0,1151.0
37474,5799.0,705.0
37475,305.0,138.0
37476,3008.0,907.0
37477,16413.0,1285.0
37478,1725.0,590.0
37479,3103.0,795.0
37480,2438.0,631.0
37481,2169.0,569.0
37482,1361.0,408.0
37483,2765.0,681.0
37484,2345.0,608.0
37485,4939.0,1099.0
37486,1671.0,362.0
37487,13632.0,1259.0
37488,20228.0,1657.0
37489,6650.0,688.0
37490,28128.0,1840.0
37491,3927.0,995.0
37492,5892.0,1060.0
37493,1083.0,324.0
37494,2479.0,614.0
37495,5615.0,1296.0
37496,11842.0,1226.0
37497,2855.0,695.0
37498,1598.0,417.0
37499,8153.0,1518.0
37500,4649.0,1347.0
37501,837.0,197.0
37502,3226.0,980.0
37503,25210.0,1492.0
37504,3297.0,642.0
37505,6615.0,773.0
37506,13098.0,1814.0
37507,2998.0,903.0
37508,15610.0,1757.0
37509,2670.0,852.0
37510,18753.0,1693.0
37511,3959.0,927.0
37512,21760.0,1277.0
37513,3916.0,848.0
37514,2830.0,745.0
37515,3987.0,991.0
37516,10532.0,924.0
37517,1870.0,486.0
37518,27695.0,1863.0
37519,2105.0,663.0
37520,4377.0,1207.0
37521,2210.0,563.0
37522,3479.0,685.0
37523,3638.0,853.0
37524,23510.0,1518.0
37525,2355.0,574.0
37526,1062.0,442.0
37528,905.0,322.0
37529,1695.0,496.0
37530,3184.0,815.0
37531,3547.0,814.0
37532,1130.0,226.0
37533,24710.0,1592.0
37534,1749.0,653.0
37535,9599.0,1027.0
37536,4646.0,1227.0
37537,2014.0,468.0
37538,5303.0,887.0
37539,15774.0,1713.0
37540,2585.0,785.0
37541,5826.0,1239.0
37542,3221.0,694.0
37543,769.0,288.0
37544,1242.0,391.0
37545,5028.0,1013.0
37546,1397.0,368.0
37547,967.0,279.0
37548,17981.0,1229.0
37549,3214.0,890.0
37550,8247.0,1171.0
37551,1870.0,611.0
37552,3644.0,762.0
37554,2203.0,716.0
37555,5399.0,1228.0
37556,1551.0,334.0
37557,2876.0,756.0
37558,3084.0,732.0
37560,23590.0,1569.0
37561,1030.0,296.0
37562,2374.0,608.0
37563,2309.0,779.0
37564,868.0,210.0
37565,8854.0,1087.0
37566,2172.0,521.0
37567,1606.0,402.0
37568,1595.0,466.0
37569,6951.0,1359.0
37570,7333.0,1591.0
37571,5894.0,1136.0
37572,23326.0,1611.0
37573,3565.0,543.0
37574,6066.0,988.0
37575,21729.0,1390.0
37576,1147.0,363.0
37577,24990.0,1640.0
37578,533.0,135.0
37579,3496.0,799.0
37580,3748.0,708.0
37581,3477.0,764.0
37582,22294.0,1182.0
37583,4104.0,860.0
37584,3061.0,690.0
37585,2138.0,506.0
37586,2429.0,573.0
37587,4685.0,811.0
37588,2629.0,684.0
37589,1925.0,524.0
37590,1194.0,283.0
37591,23872.0,1588.0
37592,7327.0,1340.0
37593,1492.0,383.0
37594,1844.0,562.0
37595,2532.0,629.0
37596,3074.0,656.0
37597,2931.0,793.0
37598,1405.0,318.0
37599,826.0,310.0
37600,7750.0,1212.0
37601,650.0,243.0
37602,3645.0,1015.0
37603,4002.0,1038.0
37604,2448.0,643.0
37605,2708.0,634.0
37606,7156.0,522.0
37607,3368.0,660.0
37608,12078.0,1191.0
37609,3463.0,822.0
37610,1226.0,163.0
37611,13934.0,1380.0
37612,1352.0,216.0
37613,2284.0,770.0
37614,4190.0,820.0
37615,1572.0,314.0
37616,3168.0,875.0
37617,1989.0,527.0
37618,1334.0,376.0
37619,10025.0,1094.0
37620,12705.0,957.0
37621,1487.0,388.0
37622,3708.0,579.0
37623,19070.0,1661.0
37624,3736.0,611.0
37625,3318.0,696.0
37626,2415.0,520.0
37628,2189.0,523.0
37629,2331.0,643.0
37630,13314.0,1127.0
37631,2328.0,457.0
37632,1700.0,361.0
37633,1265.0,243.0
37634,5663.0,1183.0
37635,16141.0,2038.0
37636,6531.0,1126.0
37637,3870.0,747.0
37638,1294.0,497.0
37639,7023.0,1168.0
37640,3247.0,692.0
37641,176.0,70.0
37642,1091.0,260.0
37643,1875.0,497.0
37644,4600.0,1160.0
37645,3562.0,921.0
37646,1910.0,327.0
37647,721.0,168.0
37648,1685.0,429.0
37649,1309.0,419.0
37650,2663.0,611.0
37651,3011.0,743.0
37652,753.0,120.0
37653,2042.0,677.0
37654,7055.0,1081.0
37655,5035.0,1193.0
37656,3264.0,648.0
37657,17535.0,1358.0
37658,7958.0,1162.0
37659,3713.0,662.0
37661,19172.0,2364.0
37662,9830.0,783.0
37663,17307.0,964.0
37664,4886.0,950.0
37665,16285.0,1567.0
37666,2384.0,726.0
37667,3047.0,808.0
37668,18869.0,983.0
37669,9185.0,859.0
37670,1668.0,570.0
37671,7873.0,1470.0
37673,5530.0,1066.0
37674,1412.0,387.0
37675,10016.0,1014.0
37676,1227.0,300.0
37677,461.0,172.0
37678,3037.0,702.0
37679,2640.0,547.0
37680,5474.0,917.0
37681,3826.0,883.0
37682,2105.0,676.0
37683,15026.0,1493.0
37684,4838.0,961.0
37685,1720.0,420.0
37686,5158.0,1233.0
37687,7420.0,1474.0
37688,3270.0,851.0
37689,14677.0,1442.0
37690,1574.0,533.0
37691,1922.0,598.0
37692,11234.0,1222.0
37693,26050.0,1855.0
37694,21253.0,1010.0
37695,7149.0,942.0
37696,7278.0,1424.0
37697,2916.0,545.0
37698,2740.0,756.0
37699,1584.0,473.0
37700,3072.0,653.0
37701,2138.0,447.0
37702,1313.0,439.0
37703,6815.0,788.0
37704,15439.0,1701.0
37705,1825.0,555.0
37706,2744.0,450.0
37707,4588.0,979.0
37708,3057.0,712.0
37709,8918.0,1155.0
37710,28321.0,2117.0
37711,4805.0,1284.0
37712,17568.0,2132.0
37713,29058.0,2303.0
37714,1079.0,310.0
37715,4969.0,1271.0
37716,2836.0,426.0
37717,1575.0,407.0
37718,2012.0,472.0
37719,703.0,226.0
37720,540.0,87.0
37721,2018.0,670.0
37722,1821.0,495.0
37723,4242.0,964.0
37724,4224.0,939.0
37725,13006.0,1066.0
37726,1554.0,412.0
37727,2367.0,620.0
37728,2208.0,654.0
37729,1075.0,322.0
37730,6236.0,1049.0
37731,1362.0,295.0
37732,22241.0,1346.0
37733,1482.0,348.0
37735,7219.0,1179.0
37736,2620.0,638.0
37737,820.0,287.0
37738,3554.0,831.0
37739,4222.0,1012.0
37740,2863.0,690.0
37741,9921.0,608.0
37742,5858.0,992.0
37743,4744.0,959.0
37744,1547.0,383.0
37745,2220.0,647.0
37746,6043.0,1150.0
37747,1805.0,492.0
37748,11339.0,1024.0
37749,1282.0,335.0
37750,13844.0,1350.0
37751,1071.0,285.0
37752,473.0,139.0
37753,2715.0,650.0
37754,2509.0,483.0
37755,3133.0,469.0
37756,4907.0,1229.0
37757,1731.0,595.0
37758,1596.0,494.0
37759,1448.0,355.0
37760,227.0,70.0
37761,726.0,223.0
37762,2616.0,641.0
37763,2947.0,857.0
37764,1234.0,350.0
37765,4422.0,681.0
37766,1694.0,561.0
37767,2680.0,675.0
37768,1357.0,322.0
37769,3779.0,806.0
37770,1806.0,448.0
37771,33.0,11.0
37772,8851.0,1153.0
37773,1998.0,496.0
37774,606.0,233.0
37775,5778.0,989.0
37776,1951.0,502.0
37777,2511.0,481.0
37778,18302.0,814.0
37779,2428.0,570.0
37780,1702.0,361.0
37781,4421.0,1072.0
37782,1865.0,371.0
37783,1555.0,467.0
37784,1884.0,497.0
37785,22748.0,1275.0
37786,1534.0,307.0
37787,1979.0,462.0
37788,3843.0,855.0
37789,24268.0,1596.0
37790,21073.0,1075.0
37791,2356.0,436.0
37792,1206.0,338.0
37793,4370.0,827.0
37794,4229.0,660.0
37795,2207.0,532.0
37796,16365.0,862.0
37797,3754.0,653.0
37798,1611.0,409.0
37799,2369.0,440.0
37800,5012.0,1209.0
37801,3805.0,814.0
37802,1219.0,335.0
37803,2699.0,655.0
37804,4626.0,647.0
37805,707.0,209.0
37806,6418.0,1614.0
37807,29365.0,2353.0
37808,7100.0,1037.0
37809,23548.0,1572.0
37810,16277.0,1104.0
37811,2330.0,581.0
37812,4671.0,878.0
37813,1438.0,361.0
37814,4565.0,995.0
37815,2698.0,714.0
37816,2390.0,488.0
37817,3752.0,857.0
37818,2022.0,520.0
37819,3125.0,553.0
37820,2322.0,563.0
37821,32750.0,2117.0
37822,4749.0,1263.0
37823,2591.0,587.0
37824,4940.0,601.0
37825,7703.0,933.0
37826,2325.0,497.0
37827,3275.0,778.0
37828,1665.0,536.0
37829,13426.0,1750.0
37830,2811.0,739.0
37831,22442.0,1464.0
37832,13925.0,1294.0
37833,1820.0,491.0
37834,2035.0,338.0
37835,5384.0,691.0
37836,2128.0,625.0
37837,1686.0,516.0
37838,1020.0,362.0
37839,3493.0,774.0
37840,2369.0,700.0
37841,3055.0,574.0
37842,2477.0,464.0
37843,2828.0,681.0
37844,2615.0,617.0
37845,963.0,308.0
37846,1590.0,308.0
37847,4080.0,1070.0
37848,0.0,0.0
37849,692.0,253.0
37850,13532.0,1544.0
37851,1668.0,377.0
37852,2307.0,602.0
37853,3872.0,755.0
37854,9634.0,1092.0
37855,557.0,159.0
37856,4415.0,1092.0
37857,3601.0,774.0
37858,701.0,216.0
37859,4405.0,998.0
37860,1739.0,560.0
37862,7881.0,1014.0
37863,7924.0,1107.0
37864,1412.0,475.0
37865,1078.0,349.0
37866,3346.0,874.0
37867,2519.0,611.0
37868,16571.0,1828.0
37869,4043.0,872.0
37870,1166.0,254.0
37871,8869.0,1091.0
37872,3373.0,625.0
37873,232.0,78.0
37874,3120.0,718.0
37875,1654.0,506.0
37876,4974.0,1057.0
37877,4636.0,688.0
37878,1193.0,338.0
37879,2426.0,490.0
37880,3435.0,996.0
37881,5494.0,620.0
37882,6331.0,1063.0
37883,1821.0,469.0
37884,3345.0,606.0
37885,1308.0,396.0
37886,2125.0,618.0
37887,1345.0,340.0
37888,3883.0,761.0
37889,2914.0,983.0
37890,3862.0,369.0
37891,13631.0,1046.0
37892,2156.0,701.0
37893,10978.0,1261.0
37894,8771.0,1470.0
37895,7225.0,1087.0
37896,15904.0,1836.0
37897,10290.0,1411.0
37898,5522.0,1044.0
37899,1232.0,299.0
37900,797.0,240.0
37901,3230.0,856.0
37902,581.0,196.0
37903,2238.0,466.0
37904,1208.0,350.0
37905,3664.0,737.0
37906,24293.0,1577.0
37907,1641.0,465.0
37908,1963.0,537.0
37909,4591.0,1064.0
37910,3675.0,1051.0
37911,1360.0,255.0
37912,918.0,222.0
37913,2736.0,838.0
37914,28641.0,2284.0
37915,4433.0,583.0
37916,3616.0,781.0
37917,5475.0,738.0
37918,7528.0,1368.0
37919,1204.0,343.0
37920,1953.0,515.0
37921,1917.0,449.0
37922,1423.0,386.0
37923,1524.0,453.0
37924,22912.0,1401.0
37925,6639.0,1220.0
37926,1485.0,349.0
37927,15063.0,1431.0
37928,2725.0,563.0
37929,13297.0,1260.0
37930,3518.0,819.0
37931,3121.0,419.0
37932,30483.0,2581.0
37933,6735.0,663.0
37934,2256.0,568.0
37935,2758.0,662.0
37936,2487.0,562.0
37937,1260.0,466.0
37938,1060.0,333.0
37939,6196.0,686.0
37940,3155.0,976.0
37941,1627.0,531.0
37942,1008.0,297.0
37943,980.0,291.0
37944,9927.0,825.0
37945,4110.0,1132.0
37946,7014.0,1466.0
37947,1526.0,579.0
37948,5383.0,1213.0
37949,4211.0,1207.0
37950,1848.0,323.0
37951,28786.0,2307.0
37952,2756.0,789.0
37953,2615.0,723.0
37954,3898.0,972.0
37955,11503.0,1182.0
37956,2804.0,664.0
37957,19951.0,1511.0
37958,2009.0,325.0
37959,1324.0,417.0
37960,7729.0,1528.0
37961,1056.0,338.0
37962,5109.0,1016.0
37963,1908.0,473.0
37964,15906.0,1652.0
37965,2054.0,548.0
37966,2422.0,513.0
37967,4644.0,967.0
37968,1993.0,713.0
37969,1991.0,534.0
37970,5108.0,954.0
37971,2513.0,588.0
37972,1097.0,284.0
37973,6582.0,1263.0
37974,5855.0,1503.0
37975,5719.0,1365.0
37976,3446.0,893.0
37977,4648.0,892.0
37978,10229.0,1220.0
37979,13969.0,1044.0
37980,2448.0,751.0
37981,3953.0,685.0
37982,16911.0,1409.0
37983,6473.0,1167.0
37984,652.0,181.0
37985,2944.0,694.0
37986,4249.0,846.0
37987,3297.0,976.0
37988,2291.0,597.0
37989,1201.0,265.0
37990,612.0,180.0
37991,2228.0,588.0
37992,10541.0,1295.0
37993,3050.0,548.0
37994,716.0,176.0
37996,1146.0,378.0
37997,980.0,298.0
37998,789.0,230.0
37999,2623.0,629.0
38000,2181.0,697.0
38001,2791.0,768.0
38002,2327.0,574.0
38003,1907.0,539.0
38004,3682.0,945.0
38005,2146.0,717.0
38006,1701.0,433.0
38007,951.0,305.0
38008,5594.0,1152.0
38009,10717.0,1250.0
38011,4292.0,658.0
38012,7897.0,1505.0
38013,5261.0,779.0
38014,3192.0,805.0
38015,5163.0,1332.0
38016,2513.0,758.0
38017,857.0,253.0
38018,2046.0,606.0
38019,881.0,307.0
38020,2996.0,854.0
38021,800.0,243.0
38022,30360.0,2445.0
38023,4482.0,832.0
38024,1509.0,470.0
38025,976.0,141.0
38026,2574.0,811.0
38027,1438.0,419.0
38028,3986.0,824.0
38029,4649.0,977.0
38030,978.0,341.0
38031,18784.0,1712.0
38032,4337.0,1080.0
38033,1585.0,407.0
38034,29511.0,2100.0
38035,9059.0,1541.0
38036,3735.0,540.0
38037,9841.0,1443.0
38038,6674.0,1389.0
38039,2145.0,578.0
38040,978.0,242.0
38041,15229.0,1058.0
38042,5697.0,1032.0
38043,611.0,151.0
38044,1918.0,530.0
38045,4503.0,944.0
38046,1689.0,446.0
38047,1624.0,365.0
38048,1964.0,639.0
38049,23754.0,1826.0
38050,2984.0,678.0
38051,2833.0,679.0
38052,3558.0,977.0
38053,2208.0,731.0
38054,5405.0,546.0
38055,1801.0,444.0
38056,4393.0,788.0
38057,5525.0,1088.0
38058,3164.0,672.0
38059,4110.0,1043.0
38060,5251.0,1014.0
38061,4123.0,1092.0
38062,1332.0,395.0
38063,9760.0,1159.0
38064,4231.0,397.0
38065,1637.0,312.0
38066,3919.0,891.0
38067,2150.0,622.0
38068,23747.0,1405.0
38069,7629.0,1430.0
38070,3847.0,1087.0
38071,2925.0,671.0
38072,3230.0,836.0
38073,6725.0,1159.0
38074,5602.0,1253.0
38075,3976.0,829.0
38076,3565.0,954.0
38077,2218.0,641.0
38078,2639.0,872.0
38079,8843.0,1413.0
38080,1299.0,435.0
38081,1757.0,349.0
38082,2524.0,778.0
38083,2604.0,388.0
38084,1876.0,547.0
38085,3563.0,958.0
38086,1.0,0.0
38087,4819.0,950.0
38088,1252.0,442.0
38089,2928.0,648.0
38090,2519.0,619.0
38091,8564.0,955.0
38092,4516.0,1196.0
38093,3892.0,986.0
38094,5017.0,1004.0
38095,5356.0,873.0
38096,17374.0,1042.0
38097,2788.0,743.0
38098,9410.0,1371.0
38099,14638.0,1316.0
38101,2693.0,685.0
38102,18851.0,1725.0
38103,1690.0,442.0
38104,4237.0,676.0
38106,5628.0,347.0
38107,839.0,190.0
38108,4454.0,783.0
38109,6399.0,920.0
38110,1803.0,514.0
38111,4725.0,791.0
38112,1982.0,578.0
38113,2493.0,696.0
38114,2105.0,517.0
38115,13873.0,1125.0
38116,2419.0,550.0
38117,10939.0,1172.0
38118,4562.0,935.0
38119,564.0,157.0
38120,2745.0,862.0
38121,21037.0,1004.0
38122,1530.0,462.0
38123,6850.0,800.0
38124,27311.0,2113.0
38125,990.0,291.0
38126,2090.0,582.0
38127,1122.0,257.0
38128,5357.0,1115.0
38129,3953.0,687.0
38130,3303.0,1001.0
38131,6671.0,1176.0
38132,2857.0,756.0
38133,1642.0,503.0
38134,10091.0,1505.0
38135,1316.0,333.0
38136,3001.0,609.0
38137,8863.0,1682.0
38138,2112.0,459.0
38139,2068.0,553.0
38140,2411.0,466.0
38141,1942.0,552.0
38142,2211.0,686.0
38143,2812.0,649.0
38144,1142.0,235.0
38145,3295.0,661.0
38146,14712.0,987.0
38147,4035.0,1081.0
38148,2924.0,427.0
38149,4001.0,895.0
38150,22727.0,1343.0
38151,2251.0,508.0
38152,1082.0,256.0
38153,1419.0,303.0
38154,5508.0,1132.0
38155,4081.0,809.0
38156,1695.0,482.0
38157,2082.0,495.0
38158,3087.0,827.0
38159,4928.0,950.0
38160,3915.0,1095.0
38161,5907.0,1577.0
38162,1508.0,449.0
38163,723.0,244.0
38164,6515.0,1318.0
38165,1505.0,397.0
38166,25312.0,1848.0
38167,3140.0,831.0
38168,2464.0,598.0
38169,23478.0,1591.0
38170,1270.0,474.0
38171,3927.0,583.0
38172,4531.0,695.0
38173,13851.0,1280.0
38174,2518.0,541.0
38175,4433.0,1220.0
38176,2033.0,569.0
38177,3334.0,688.0
38178,14224.0,1521.0
38179,8253.0,1697.0
38180,2619.0,571.0
38181,16875.0,900.0
38182,1888.0,403.0
38183,4121.0,777.0
38184,1873.0,539.0
38185,15440.0,1828.0
38186,4091.0,632.0
38187,2227.0,496.0
38188,22646.0,1428.0
38189,1001.0,279.0
38190,4350.0,934.0
38191,2903.0,504.0
38192,7893.0,1549.0
38193,3024.0,580.0
38194,9362.0,1287.0
38195,1904.0,448.0
38196,2663.0,736.0
38197,5735.0,1076.0
38198,3870.0,939.0
38199,1037.0,372.0
38200,4247.0,887.0
38201,3012.0,865.0
38202,1446.0,372.0
38203,993.0,354.0
38204,10807.0,622.0
38205,658.0,250.0
38206,1962.0,412.0
38207,10627.0,1510.0
38208,2357.0,518.0
38209,3490.0,936.0
38210,2653.0,861.0
38211,19914.0,896.0
38212,3866.0,926.0
38213,1552.0,435.0
38214,1266.0,269.0
38215,2074.0,684.0
38216,4267.0,1079.0
38217,1988.0,452.0
38218,4069.0,812.0
38219,1867.0,689.0
38220,11531.0,1184.0
38221,4292.0,717.0
38222,2240.0,695.0
38223,4157.0,1065.0
38224,6946.0,884.0
38225,3610.0,909.0
38226,26124.0,2047.0
38227,6066.0,1343.0
38228,12979.0,1288.0
38229,1109.0,282.0
38230,3635.0,853.0
38231,5130.0,1266.0
38232,2195.0,570.0
38233,14896.0,1327.0
38234,4502.0,946.0
38235,6081.0,1235.0
38236,785.0,188.0
38237,3757.0,1060.0
38238,2027.0,501.0
38239,7009.0,1282.0
38240,3181.0,836.0
38241,6429.0,1214.0
38242,1579.0,559.0
38243,1569.0,465.0
38244,1291.0,279.0
38245,2800.0,734.0
38246,3148.0,847.0
38247,4910.0,1093.0
38248,2339.0,570.0
38249,4001.0,872.0
38250,1059.0,421.0
38251,1131.0,286.0
38252,5473.0,1263.0
38253,3307.0,700.0
38254,1650.0,491.0
38255,11941.0,1495.0
38256,10981.0,1598.0
38258,1924.0,584.0
38259,3789.0,370.0
38260,3045.0,760.0
38261,0.0,0.0
38262,1342.0,277.0
38263,2428.0,730.0
38264,3373.0,987.0
38265,4248.0,1085.0
38266,8496.0,1311.0
38267,16264.0,1154.0
38268,7519.0,1064.0
38269,13934.0,1467.0
38270,9555.0,1260.0
38271,1480.0,477.0
38272,4448.0,964.0
38273,615.0,235.0
38274,2354.0,631.0
38275,1423.0,502.0
38276,4115.0,661.0
38277,0.0,0.0
38278,3886.0,970.0
38280,2684.0,833.0
38281,3335.0,620.0
38282,28268.0,1933.0
38283,3297.0,746.0
38284,6991.0,1136.0
38285,3376.0,878.0
38286,30362.0,1531.0
38287,3530.0,601.0
38288,5231.0,1372.0
38289,3561.0,944.0
38290,2982.0,875.0
38291,3421.0,698.0
38292,2774.0,895.0
38293,3.0,1.0
38294,3111.0,623.0
38295,3841.0,936.0
38296,22460.0,1444.0
38297,3395.0,803.0
38298,12874.0,1328.0
38299,2540.0,755.0
38300,15059.0,1025.0
38301,1937.0,572.0
38302,2866.0,616.0
38303,2.0,0.0
38304,4383.0,931.0
38305,14676.0,1076.0
38306,1916.0,539.0
38307,1739.0,504.0
38308,5081.0,1198.0
38309,2092.0,478.0
38310,1542.0,379.0
38311,14254.0,1601.0
38312,2562.0,720.0
38313,2490.0,626.0
38314,708.0,217.0
38315,3957.0,756.0
38316,8101.0,791.0
38317,1125.0,250.0
38318,16072.0,1576.0
38319,1051.0,421.0
38320,1088.0,245.0
38321,4338.0,939.0
38322,4257.0,903.0
38323,1574.0,534.0
38325,1335.0,380.0
38326,2681.0,670.0
38327,3994.0,1001.0
38328,739.0,313.0
38329,1105.0,262.0
38330,5287.0,1046.0
38331,2363.0,551.0
38332,19000.0,1414.0
38333,5579.0,1002.0
38334,1599.0,521.0
38335,3082.0,686.0
38336,2322.0,575.0
38337,1849.0,570.0
38338,2108.0,572.0
38339,2386.0,662.0
38340,1709.0,526.0
38341,13161.0,1072.0
38344,1435.0,474.0
38345,2484.0,629.0
38346,2656.0,660.0
38347,21619.0,1011.0
38348,6797.0,1343.0
38349,5926.0,1706.0
38350,1644.0,567.0
38351,28542.0,2024.0
38352,3337.0,881.0
38353,9357.0,1139.0
38354,7304.0,1179.0
38355,15403.0,1270.0
38356,1684.0,276.0
38357,2444.0,612.0
38358,1555.0,466.0
38359,486.0,161.0
38360,2548.0,768.0
38361,3730.0,951.0
38363,16690.0,1706.0
38364,5771.0,757.0
38365,3416.0,963.0
38366,2418.0,442.0
38367,3596.0,583.0
38368,4481.0,947.0
38369,3181.0,891.0
38370,3348.0,370.0
38371,3542.0,770.0
38372,7720.0,1460.0
38373,17049.0,2298.0
38374,2285.0,678.0
38375,1476.0,542.0
38376,2878.0,853.0
38377,9817.0,1047.0
38378,2145.0,454.0
38379,2469.0,480.0
38380,2157.0,676.0
38381,966.0,196.0
38382,7168.0,893.0
38383,3308.0,956.0
38384,829.0,283.0
38385,14755.0,1623.0
38386,21071.0,1205.0
38387,1542.0,480.0
38388,1763.0,441.0
38389,950.0,268.0
38390,1925.0,459.0
38391,1662.0,434.0
38392,22700.0,1329.0
38393,4599.0,1168.0
38394,2994.0,788.0
38395,2464.0,572.0
38396,3085.0,908.0
38397,3837.0,956.0
38398,22749.0,1320.0
38399,2671.0,792.0
38400,4236.0,958.0
38401,7383.0,1368.0
38402,1131.0,204.0
38403,6711.0,1336.0
38404,1517.0,316.0
38405,1339.0,430.0
38406,1457.0,423.0
38407,3500.0,853.0
38408,4973.0,561.0
38409,2885.0,725.0
38410,3858.0,996.0
38411,2257.0,677.0
38412,4655.0,687.0
38413,397.0,92.0
38414,1803.0,356.0
38415,1560.0,328.0
38416,3407.0,899.0
38417,1709.0,643.0
38418,4661.0,980.0
38419,5258.0,758.0
38420,55.0,8.0
38421,1017.0,284.0
38423,3048.0,695.0
38424,2500.0,631.0
38425,21040.0,958.0
38426,23554.0,1465.0
38427,4379.0,1041.0
38428,2567.0,483.0
38429,919.0,236.0
38430,929.0,302.0
38431,1035.0,269.0
38432,2514.0,533.0
38433,3587.0,623.0
38434,1423.0,366.0
38435,1289.0,445.0
38436,1250.0,252.0
38437,1835.0,319.0
38438,963.0,367.0
38439,1007.0,275.0
38440,6152.0,1193.0
38441,2579.0,662.0
38442,4548.0,1109.0
38443,1901.0,586.0
38444,6795.0,1303.0
38445,16211.0,1808.0
38446,3943.0,787.0
38447,2721.0,585.0
38448,1957.0,656.0
38449,2918.0,928.0
38450,2159.0,618.0
38451,12926.0,1537.0
38452,13568.0,1172.0
38453,2743.0,420.0
38454,1156.0,238.0
38455,25608.0,1538.0
38456,23076.0,1363.0
38457,1729.0,503.0
38458,12104.0,1164.0
38459,2393.0,635.0
38460,8600.0,757.0
38461,8503.0,1255.0
38462,2827.0,532.0
38463,22023.0,1134.0
38464,22723.0,1455.0
38465,5510.0,1394.0
38466,5591.0,738.0
38467,3031.0,747.0
38468,4631.0,1162.0
38469,4428.0,869.0
38470,3099.0,751.0
38471,760.0,224.0
38472,4397.0,658.0
38473,3806.0,1115.0
38474,16856.0,1402.0
38475,3385.0,781.0
38476,1560.0,409.0
